,OBJECTID,RSID_left,CLASS_left,NAME,USRN_left,CROSSREFER_left,ENTRY_DATE_left,ROAD_NUMBE_left,ESU_left,FROM_END_left,TO_END_left,TEMP_left,ENABLED_left,MetrepMin_left,Length_left,Minutes_left,Id_left,geometry,index_right,Key,RSID_right,CLASS_right,NAME_1,USRN_right,CROSSREFER_right,ENTRY_DATE_right,ROAD_NUMBE_right,ESU_right,FROM_END_right,TO_END_right,TEMP_right,ENABLED_right,MetrepMin_right,Length_right,Minutes_right,OBJECTID_2,Id_right,NAME_2,ET_ID,Shape_Leng,Shape_Area
333,100347,0.0,U,,0.0,0.0,2006-11-07,,127314,0,0,,1,533.3333,51.2618,0.0961,0,"LINESTRING (223379.80099999998 344104.965, 223359.86700000003 344092.885, 223350.968 344087.306, 223345.385 344082.932, 223341.70899999997 344079.082, 223339.86599999998 344074.397)",,,,,,,,,,,,,,,,,,,,,,,
334,100417,0.0,U,,0.0,0.0,2006-11-07,,122216,0,0,,1,533.3333,227.3825,0.4263,0,"LINESTRING (221971.15500000003 341251.452, 221996.38400000002 341275.131, 222013.69300000003 341283.119, 222064.43699999998 341302.931, 222097.706 341297.952, 222125.72100000002 341293.897, 222171.34000000003 341298.733, 222182.68199999997 341300.092)",,,,,,,,,,,,,,,,,,,,,,,
335,100515,5009568.0,U,BROOKVIEW RISE,13104.0,0.0,2006-11-07,U6527,24013,0,0,,1,533.3333,44.9153,0.0842,0,"LINESTRING (222815.84600000002 344438.975, 222808.805 344432.373, 222800.001 344416.749, 222797.67200000002 344408.555, 222795.564 344400)",,,,,,,,,,,,,,,,,,,,,,,
336,100517,5010686.0,U,DRUMHIRK ROAD,33429.0,0.0,2006-11-07,,65561,0,0,,1,533.3333,73.832,0.1384,0,"LINESTRING (227123.49 337306.083, 227159.02500000002 337297.89, 227191.0084214233 337290.12536601914)",,,,,,,,,,,,,,,,,,,,,,,
337,100556,5010436.0,U,,0.0,0.0,2006-11-07,,137540,0,0,,1,533.3333,129.8604,0.2435,0,"LINESTRING (223574.99599999998 338960.529, 223584.33299999998 338972.885, 223594.17200000002 338984.191, 223605.45899999997 338997.799, 223616.79499999998 339011.107, 223631.675 339030.967, 223640.71500000003 339040.773, 223650.256 339049.93, 223659.74699999997 339058.588)",,,,,,,,,,,,,,,,,,,,,,,
338,100571,0.0,U,,0.0,0.0,2006-11-07,,158036,0,0,,1,533.3333,83.5692,0.1567,0,"LINESTRING (223219.863 344280.46, 223219.162 344275.553, 223219.90000000002 344272.6, 223224.32799999998 344270.386, 223232.19900000002 344267.435, 223243.023 344262.269, 223255.322 344256.365, 223265.653 344250.462, 223274.50900000002 344245.296, 223279.674 344243.574, 223288.602 344242.609)",,,,,,,,,,,,,,,,,,,,,,,
339,102527,5009343.0,U,INNISKEEN CLOSE,3945.0,0.0,2006-11-07,U6501,44616,0,0,,1,533.3333,64.9159,0.1217,0,"LINESTRING (223299.50699999998 344978.429, 223304.147 344976.638, 223311.358 344974.213, 223317.04599999997 344971.943, 223322.103 344968.227, 223325.157 344963.47, 223326.38900000002 344958.944, 223327.316 344953.22, 223328.29200000002 344947.397, 223337.398 344932)",,,,,,,,,,,,,,,,,,,,,,,
340,102543,5001100.0,U,INISHMORE ROAD,33933.0,0.0,2006-11-07,,44617,0,0,,1,533.3333,1276.2838,2.393,0,"MULTILINESTRING ((225621.271 334400.697, 225637.414 334411.963, 225659.843 334427.326, 225678.80099999998 334440.368, 225700.581 334455.886, 225721.603 334470.561, 225741.8550415025 334484.03154154995), (225959.09425451822 334699.56401095423, 225972.847 334714.554, 225985.717 334728.846, 225996.97999999998 334742.251, 226000.88266884163 334746.3808706985), (226396.62776507295 335258.5350726844, 226400 335266.179, 226410.45323410607 335288.22105202056))",,,,,,,,,,,,,,,,,,,,,,,
341,102544,5001100.0,U,INISHMORE ROAD,33933.0,0.0,2006-11-07,,117005,0,0,,1,533.3333,440.3712,0.8257,0,"LINESTRING (226542.4860187994 335534.93158007733, 226542.85600000003 335535.677, 226553.023 335553.505, 226565.928 335577.841, 226578.68199999997 335602.776, 226588.349 335621.252, 226599.51299999998 335639.984, 226607.78499999997 335655.507, 226610.41506117105 335660.59905615455)",,,,,,,,,,,,,,,,,,,,,,,
342,102556,5001101.0,U,INISHMORE ROAD,33933.0,0.0,2006-11-07,C0436,18702,0,0,,1,533.3333,307.5391,0.5766,0,"LINESTRING (227288.48353622225 335820.1211179809, 227301.85700000002 335828.134, 227317.936 335838.722, 227330.811 335851.905, 227342.989 335862.985, 227355.12199999997 335872.014, 227368.15500000003 335879.645, 227384.087 335888.283, 227396.675 335893.762, 227410.91499999998 335898.045, 227424.10600000003 335902.075, 227443.093 335907.218, 227457.18300000002 335912.001, 227475.26799999998 335918.342, 227490.20500000002 335924.227, 227503.142 335930.207, 227510.23599999998 335933.374)",,,,,,,,,,,,,,,,,,,,,,,
343,102562,5001101.0,U,INISHMORE ROAD,33933.0,0.0,2006-11-07,C0436,3071,0,0,,1,533.3333,393.5515,0.7379,0,"LINESTRING (227890.499 336236.277, 227924.604 336259.367, 227934.41600000003 336268.658, 227955.50699999998 336282.611, 227981.63799999998 336304.086, 228005.08000000002 336324.822, 228018.30099999998 336336.861, 228036.60499999998 336353.373, 228051.21999999997 336365.832, 228063.75 336377.311, 228082.803 336393.934, 228095.538 336405.016, 228111.52500000002 336419.345, 228124.104 336430.875, 228139.593 336445.097, 228157.70043521316 336461.5138759905)",,,,,,,,,,,,,,,,,,,,,,,
344,102747,0.0,U,WILLOUGHBY MEWS,310.0,0.0,2006-11-07,,3085,0,0,,1,533.3333,7.5145,0.0141,0,"LINESTRING (222314.98100000003 344778.452, 222313.789 344778.995, 222308.03399999999 344781.314)",,,,,,,,,,,,,,,,,,,,,,,
345,102811,5010967.0,U,GORTACAR ROAD,36648.0,0.0,2006-11-07,,34336,0,0,,1,533.3333,342.7109,0.6426,0,"LINESTRING (214288.0259447856 365570.9190910557, 214330.20799999998 365600, 214364.83887347256 365625.36493021925)",,,,,,,,,,,,,,,,,,,,,,,
346,104701,5009531.0,U,HIGH STREET,4220.0,0.0,2006-11-07,U6523,91389,0,0,,1,533.3333,9.6799,0.0181,0,"LINESTRING (223480.776 344154.359, 223486.522 344146.569)",,,,,,,,,,,,,,,,,,,,,,,
347,104702,5009531.0,U,HIGH STREET,4220.0,0.0,2006-11-07,U6523,106951,0,0,,1,533.3333,73.7952,0.1384,0,"LINESTRING (223486.522 344146.569, 223492.876 344137.357, 223500.79499999998 344125.88, 223517.114 344101.48, 223527.228 344085.035)",,,,,,,,,,,,,,,,,,,,,,,
348,104703,5009531.0,U,HIGH STREET,4220.0,751.0,2006-11-07,U6523,18980,0,0,,1,533.3333,14.9105,0.028,0,"LINESTRING (223527.228 344085.035, 223527.79100000003 344084.12, 223534.43800000002 344071.985)",,,,,,,,,,,,,,,,,,,,,,,
349,104986,5010472.0,U,GRANSHAGH ROAD,33796.0,0.0,2006-11-07,,107005,0,0,,1,533.3333,726.8651,1.3629,0,"LINESTRING (221894.3525365978 339958.1306789539, 221903.325 339969.533, 221916.07900000003 339983.03, 221926.01 339993.677, 221931.38799999998 340000, 221945.907 340017.5, 221968.41600000003 340042.903, 221991.837 340069.999, 222015.15899999999 340097.246, 222037.61200000002 340121.599, 222054.533 340140.888, 222069.327 340155.891, 222075.36700000003 340162.003, 222079.94799999997 340167.072)",,,,,,,,,,,,,,,,,,,,,,,
350,107433,5017385.0,U,FRIARS WAY,20303.0,0.0,2006-11-07,,8520,0,0,,1,533.3333,141.2404,0.2648,0,"LINESTRING (221795.49699999997 345068.712, 221801.95799999998 345071.257, 221807.44199999998 345073.307, 221814.304 345076.375, 221821.369 345080.318, 221835.201 345089.254, 221842.793 345093.821, 221853.93699999998 345098.319, 221876.49 345104.015, 221884.624 345105.627, 221889.55200000003 345105.804, 221896.77899999998 345105.169, 221905.65399999998 345103.552, 221912.67599999998 345101.469, 221917.347 345099.021, 221921.46399999998 345095.576, 221924.104 345091.612)",,,,,,,,,,,,,,,,,,,,,,,
351,107434,0.0,U,FRIARS WAY,20303.0,0.0,2006-11-07,,44831,0,0,,1,533.3333,55.6453,0.1043,0,"LINESTRING (221722.06 344981.222, 221727.06300000002 344981.198, 221731.99599999998 344983.351, 221739.94199999998 344989.24, 221757.24 345003.012, 221767.495 345011.416)",,,,,,,,,,,,,,,,,,,,,,,
352,107435,0.0,U,FRIARS WAY,20303.0,0.0,2006-11-07,,147833,0,0,,1,533.3333,70.6371,0.1324,0,"LINESTRING (221767.495 345011.416, 221766.847 345012.299, 221766.25300000003 345014.426, 221765.34000000003 345019.058, 221764.635 345026.113, 221764.44799999997 345030.615, 221764.337 345035.542, 221764.767 345037.165, 221766.153 345040.585, 221771.12099999998 345046.338, 221782.38400000002 345057.538, 221789.02899999998 345063.433, 221793.86800000002 345067.487, 221795.49699999997 345068.712)",,,,,,,,,,,,,,,,,,,,,,,
353,107436,5017384.0,U,FRIARS WAY,20303.0,0.0,2006-11-07,,152969,0,0,,1,533.3333,24.4694,0.0459,0,"LINESTRING (221780.322 345087.906, 221787.522 345079.002, 221795.49699999997 345068.712)",,,,,,,,,,,,,,,,,,,,,,,
354,109129,5009367.0,U,FLORAVILLE,16224.0,0.0,2006-11-07,U6503,153162,0,0,,1,533.3333,100.4011,0.1883,0,"LINESTRING (224103.935 344542.434, 224106.05997796168 344543.39227062813)",,,,,,,,,,,,,,,,,,,,,,,
355,109200,5009373.0,U,FACTORY ROAD,3377.0,0.0,2006-11-07,U6503,76096,0,0,,1,533.3333,184.4395,0.3458,0,"LINESTRING (224102.93086434403 344544.3344213151, 224103.935 344542.434)",,,,,,,,,,,,,,,,,,,,,,,
356,109238,5009370.0,U,ERNE ROAD,3533.0,0.0,2006-11-07,U6503,96555,0,0,,1,533.3333,143.0065,0.2681,0,"LINESTRING (223823.778 344580.635, 223835.277 344609.037, 223845.72999999998 344633.19, 223856.76400000002 344649.619, 223874.022 344665.654, 223893.92345987365 344677.3002774174)",,,,,,,,,,,,,,,,,,,,,,,
357,109304,5009534.0,U,EDEN STREET,15831.0,0.0,2006-11-07,U6523,132513,0,0,,1,533.3333,65.2923,0.1224,0,"LINESTRING (223481.572 344050.662, 223508.962 344064.004, 223518.309 344069.058, 223514.224 344076.952, 223527.228 344085.035)",,,,,,,,,,,,,,,,,,,,,,,
358,109311,0.0,U,EAST BRIDGE STREET,15725.0,0.0,2006-11-07,,163338,0,0,,1,533.3333,95.934,0.1799,0,"LINESTRING (223648.14899999998 343993.808, 223669.42200000002 343987.285, 223686.32 343980.875, 223705.31300000002 343975.108, 223718.289 343971.616, 223726.40000000002 343969.983, 223732.87900000002 343969.362, 223737.05099999998 343969.696, 223740.39899999998 343969.924)",,,,,,,,,,,,,,,,,,,,,,,
359,109312,0.0,U,EAST BRIDGE STREET,15725.0,0.0,2006-11-07,,101721,0,0,,1,533.3333,95.5266,0.1791,0,"LINESTRING (223740.39899999998 343969.924, 223756.327 343972.404, 223770.79700000002 343975.872, 223776.08486973893 343977.39848751563)",,,,,,,,,,,,,,,,,,,,,,,
360,109315,5011005.0,U,DUROSS ROAD,36728.0,0.0,2006-11-07,,65619,0,0,,1,533.3333,184.0106,0.345,0,"LINESTRING (217919.098 357165.812, 217918.821 357165.755, 217911.076 357161.896, 217901.98700000002 357154.034, 217884.162 357136.316, 217864.348 357111.497, 217838.148 357077.023, 217823.72499999998 357058.71, 217819.64 357048.458, 217815.12199999997 357026.663, 217813.28600000002 357020.677)",,,,,,,,,,,,,,,,,,,,,,,
361,109316,5011005.0,U,DUROSS ROAD,36728.0,0.0,2006-11-07,,137588,0,0,,1,533.3333,218.158,0.409,0,"LINESTRING (217813.28600000002 357020.677, 217810.04700000002 357010.114, 217807.01299999998 356998.965, 217806.17099999997 356993.366, 217813.499 356974.888, 217822.978 356956.514, 217830.95299999998 356939.886, 217832.98100000003 356921.549, 217832.396 356911.653, 217829.164 356899.655, 217828.983 356887.061, 217828.80099999998 356874.967, 217826.919 356862.771, 217822.184 356852.67, 217815.59399999998 356845.212, 217806.461 356833.454, 217799.87300000002 356825.447, 217796.581 356819.595)",,,,,,,,,,,,,,,,,,,,,,,
363,111851,5010686.0,U,DRUMHIRK ROAD,33429.0,0.0,2006-11-07,,71011,0,0,,1,533.3333,303.6424,0.5693,0,"LINESTRING (227981.62445627307 337051.067873586, 227930.21500000003 337068.598, 227918.6414757197 337072.4223514986)",,,,,,,,,,,,,,,,,,,,,,,
364,113280,5009568.0,U,BROOKVIEW RISE,13104.0,0.0,2006-11-07,U6527,45102,0,0,,1,533.3333,51.9032,0.0973,0,"MULTILINESTRING ((222859 344457.76, 222854.85260990143 344451.1606003388), (222836.58552155035 344446.337261035, 222831.90999999997 344446.676, 222825.96899999998 344446.896, 222820.24699999997 344444.256, 222815.84600000002 344438.975))",,,,,,,,,,,,,,,,,,,,,,,
365,113322,0.0,U,,0.0,0.0,2006-11-07,,34788,0,0,,1,533.3333,1230.8253,2.3078,0,"LINESTRING (222633.33299999998 347956.685, 222636.36700000003 347959.249, 222642.697 347962.032, 222649.77899999998 347964.472, 222667.94151013912 347972.3654479235)",,,,,,,,,,,,,,,,,,,,,,,
366,113389,5009524.0,U,,0.0,0.0,2006-11-07,U6519,117454,0,0,,1,533.3333,31.2401,0.0586,0,"LINESTRING (223376.61200000002 344429.126, 223371.89399999997 344413.25, 223365.57900000003 344400)",,,,,,,,,,,,,,,,,,,,,,,
367,113569,5009516.0,U,MARKET STREET,11812.0,0.0,2006-11-07,U6517,122586,0,0,,1,533.3333,24.5621,0.0461,0,"LINESTRING (223521.89299999998 344234.047, 223520.023 344229.086, 223518.38900000002 344222.227, 223517.082 344215.17, 223515.961 344210.264)",,,,,,,,,,,,,,,,,,,,,,,
368,113740,0.0,U,KILLADEAS ROAD,34030.0,0.0,2006-11-07,,19222,0,0,,1,533.3333,95.8692,0.1798,0,"LINESTRING (220457.93403627427 354112.97234379424, 220456.012 354110.834, 220449.30699999997 354105.893, 220444.053 354102.349, 220439.09999999998 354099.705, 220433.299 354097.512, 220426.548 354097.669, 220416.20299999998 354102.228, 220400 354107.1, 220394.96000000002 354109.187, 220383.457 354114.926, 220376.36700000003 354119.26)",,,,,,,,,,,,,,,,,,,,,,,
369,114951,5010686.0,U,DRUMHIRK ROAD,33429.0,0.0,2006-11-07,,39948,0,0,,1,533.3333,305.0404,0.572,0,"LINESTRING (226828.41100000002 337381.698, 226851.16700000002 337375.569, 226867.40600000002 337371.656, 226878.256 337371.481, 226897.184 337364.346, 226931.076 337355.434, 226955.337 337349.511, 226987.273 337341.326, 227018.354 337333.532, 227054.151 337324.241, 227086.59000000003 337315.612, 227114.761 337308.283, 227123.49 337306.083)",,,,,,,,,,,,,,,,,,,,,,,
370,115064,5016970.0,C,QUEEN ELIZABETH ROAD,6988.0,0.0,2006-11-07,C0709,34790,0,0,,1,666.6667,93.1922,0.1398,0,"LINESTRING (223566.66999999998 344311.732, 223571.63299999997 344305.337, 223580.26299999998 344295.915, 223589.278 344284.869, 223599.17700000003 344272.354, 223605.375 344264.268, 223609.18699999998 344257.94, 223614.245 344248.222, 223618.771 344235.424)",,,,,,,,,,,,,,,,,,,,,,,
371,115098,5016970.0,C,QUEEN ELIZABETH ROAD,6648.0,0.0,2006-11-07,C0709,55446,0,0,,1,666.6667,116.6559,0.175,0,"LINESTRING (223618.771 344235.424, 223620.53600000002 344228.635, 223621.951 344221.994, 223622.84499999997 344214.575, 223623.86700000003 344202.557, 223624.75 344192.964, 223625.07400000002 344184.616, 223625.59000000003 344173.795, 223625.59100000001 344165.221, 223625.62 344152.072, 223625.778 344134.049, 223626.087 344124.327, 223626.59100000001 344119.33)",,,,,,,,,,,,,,,,,,,,,,,
372,115099,5016970.0,C,QUEEN ELIZABETH ROAD,6648.0,0.0,2006-11-07,C0709,112417,0,0,,1,666.6667,242.6623,0.364,0,"LINESTRING (223626.59100000001 344119.33, 223627.577 344113.412, 223629.30699999997 344108.422, 223631.788 344103.213, 223634.62199999997 344097.355, 223637.43199999997 344091.422, 223640.874 344084.618, 223645.31800000003 344076.996, 223645.619 344076.548, 223649.60499999998 344070.622, 223654.54200000002 344064.352, 223659.75300000003 344058.258, 223665.912 344052.545, 223671.78499999997 344048.506, 223678.48100000003 344044.796, 223687.07400000002 344041.473, 223695.44199999998 344038.397, 223704.18300000002 344035.576, 223715.78100000002 344031.519, 223728.456 344026.969, 223737.04133587357 344024.1897882108)",,,,,,,,,,,,,,,,,,,,,,,
373,116761,5000670.0,B,WICKHAM PLACE,96.0,0.0,2006-11-07,B0080,153231,0,0,,1,1066.6667,40.9485,0.0384,0,"LINESTRING (224319.46999999997 343786.252, 224332.234 343797.745, 224343.33000000002 343806.878, 224347.51857028715 343810.51710446534)",,,,,,,,,,,,,,,,,,,,,,,
374,117047,5000799.0,B,LETTER ROAD,34236.0,0.0,2006-11-07,B0136,55481,0,0,,1,1066.6667,405.4907,0.3801,0,"LINESTRING (206414.53987900823 362864.29893600015, 206415.53100000002 362864.712)",,,,,,,,,,,,,,,,,,,,,,,
375,117048,5000799.0,B,LETTER ROAD,34236.0,0.0,2006-11-07,B0136,40001,0,0,,1,1066.6667,442.8035,0.4151,0,"LINESTRING (206415.53100000002 362864.712, 206425.41499999998 362869.196, 206459.39399999997 362888.561, 206464.50199999998 362891.384, 206475.412 362897.415, 206503.603 362913.71, 206524.20299999998 362927.33, 206542.102 362940.991, 206545.03999999998 362944.151, 206545.41506528598 362944.5235554475)",,,,,,,,,,,,,,,,,,,,,,,
376,117124,5000690.0,B,KILLADEAS ROAD,34030.0,0.0,2006-11-07,B0082,76205,0,0,,1,1066.6667,335.6753,0.3147,0,"LINESTRING (219035.28767427307 359938.7771922946, 219030.94799999997 359948.644, 219019.41600000003 359970.776, 219005.93300000002 360000, 218994.713 360024.386, 218984.788 360045.684, 218973.73599999998 360069.343, 218963.45 360089.844, 218956.727 360106.809, 218952.85600000003 360119.098, 218946.01 360133.815, 218942.322 360144.501)",,,,,,,,,,,,,,,,,,,,,,,
377,117125,5000690.0,B,KILLADEAS ROAD,34030.0,0.0,2006-11-07,B0082,158384,0,0,,1,1066.6667,116.7933,0.1095,0,"LINESTRING (218942.322 360144.501, 218944.25799999997 360152.78, 218946.28100000002 360159.758, 218949.636 360169.871, 218954.881 360183.815, 218960.81900000002 360197.051, 218969.14399999997 360218.662, 218975.64899999998 360228.843, 218983.419 360245.211, 218986.093 360252.332)",,,,,,,,,,,,,,,,,,,,,,,
378,117126,5000690.0,B,KILLADEAS ROAD,34030.0,0.0,2006-11-07,B0082,14023,0,0,,1,1066.6667,222.7539,0.2088,0,"LINESTRING (218986.093 360252.332, 218996.27899999998 360275.023, 219005.08399999997 360294.729, 219013.36800000002 360312.39, 219023.452 360330.134, 219033.86 360354.972, 219043.49099999998 360377.218, 219058.61200000002 360408.108, 219070.011 360432.086, 219079.34399999998 360454.487)",,,,,,,,,,,,,,,,,,,,,,,
379,117132,5000688.0,B,KILLADEAS ROAD,34030.0,0.0,2006-11-07,B0082,112455,0,0,,1,1066.6667,285.4988,0.2677,0,"LINESTRING (219121.72499999998 360539.236, 219129.72499999998 360563.349, 219136.945 360579.672, 219142.977 360592.358, 219149.891 360608.084, 219154.213 360619.837, 219167.89899999998 360647.341, 219170.5007185299 360652.97023660346)",,,,,,,,,,,,,,,,,,,,,,,
380,117136,5000691.0,B,KILLADEAS ROAD,34030.0,0.0,2006-11-07,B0082,50377,0,0,,1,1066.6667,467.5587,0.4383,0,"LINESTRING (218659.15977309633 357826.0208860014, 218668.32900000003 357836.689, 218678.01899999997 357845.71, 218684.88299999997 357852.38, 218699.488 357867.071, 218717.94400000002 357885.66, 218724.48351900183 357892.87669390294)",,,,,,,,,,,,,,,,,,,,,,,
381,117145,5000691.0,B,KILLADEAS ROAD,34030.0,0.0,2006-11-07,B0082,71025,0,0,,1,1066.6667,1068.3837,1.0016,0,"LINESTRING (219444.7350132559 355843.2997744041, 219458.06199999998 355823.18, 219478.49200000003 355794.181, 219484.68199999997 355785.111, 219495.251 355769.763, 219517.40386676893 355735.6926794597)",,,,,,,,,,,,,,,,,,,,,,,
382,117149,5000693.0,B,KILLADEAS ROAD,34030.0,0.0,2006-11-07,B0082,102003,0,0,,1,1066.6667,674.3786,0.6322,0,"MULTILINESTRING ((220443.40184356045 354128.4493695481, 220438.735 354131.546, 220416.64899999998 354144.665, 220400 354154.558, 220389.11099999998 354161.427, 220373.14500000002 354174.209, 220356.83500000002 354186.408, 220343.78600000002 354197.336, 220330.125 354209.808, 220318.521 354221.349, 220301.653 354240.14, 220287.599 354257.606, 220278.22600000002 354271.666, 220274.68099999998 354276.683, 220267.901 354285.718, 220259.647 354297.489, 220257.50512857258 354301.06851067557), (220205.27829588938 354403.22504434746, 220202.925 354408.565, 220196.18699999998 354424.575, 220184.70899999997 354448.711, 220180.03499999997 354462.535, 220177 354478.269, 220173.093 354507.449, 220171.8936596981 354519.98952725466))",,,,,,,,,,,,,,,,,,,,,,,
383,117151,5000693.0,B,KILLADEAS ROAD,34030.0,0.0,2006-11-07,B0082,102004,0,0,,1,1066.6667,189.1534,0.1773,0,"LINESTRING (222775.92986066124 350729.65953150083, 222780.17099999997 350725.533, 222798.88400000002 350706.114, 222800.001 350704.938, 222804.45506813735 350700.2425149662)",,,,,,,,,,,,,,,,,,,,,,,
384,118637,5000593.0,B,BROLLAGH ROAD,32593.0,0.0,2006-11-07,B0052,97067,0,0,,1,1066.6667,89.3208,0.0837,0,"LINESTRING (193915.311 358531.884, 193912.717 358482.042, 193910.68763328888 358457.052162023)",,,,,,,,,,,,,,,,,,,,,,,
385,118724,5000599.0,B,MANOO ROAD,34473.0,0.0,2006-11-07,B0072,55720,0,0,,1,1066.6667,215.8926,0.2024,0,"LINESTRING (219121.72499999998 360539.236, 219133.35499999998 360551.814, 219149.439 360564.796, 219167.71999999997 360582.305, 219187.016 360601.254, 219196.249 360609.698, 219200 360611.825, 219231.963 360642.005, 219260.126 360668.198, 219279.749 360685.993)",,,,,,,,,,,,,,,,,,,,,,,
386,118725,5000599.0,B,MANOO ROAD,34473.0,0.0,2006-11-07,B0072,76415,0,0,,1,1066.6667,621.6482,0.5828,0,"LINESTRING (219279.749 360685.993, 219296.14299999998 360703.387, 219342.012 360744.375, 219378.02899999998 360778.864, 219401.63299999997 360800, 219423.299 360818.943, 219424.6199205022 360820.08545872924)",,,,,,,,,,,,,,,,,,,,,,,
387,118791,5000455.0,B,ENNISKILLEN ROAD,30133.0,0.0,2006-11-07,B0046,153494,0,0,,1,1066.6667,417.1557,0.3911,0,"LINESTRING (224376.564 349893.595, 224401.49200000003 349914.202, 224424.114 349930.664, 224461.457 349961.399, 224490.64 349985.898, 224538.28999999998 350021.917, 224564.59997354273 350042.72748335823)",,,,,,,,,,,,,,,,,,,,,,,
388,118842,5000593.0,B,BROLLAGH ROAD,32593.0,0.0,2006-11-07,B0052,138154,0,0,,1,1066.6667,98.6698,0.0925,0,"LINESTRING (193915.311 358531.884, 193917.913 358577.474, 193920.58399999997 358614.91, 193924.88400000002 358629.775)",,,,,,,,,,,,,,,,,,,,,,,
389,118926,5000675.0,B,MONEA ROAD,0.0,0.0,2006-11-07,B0081,24654,0,0,,1,1066.6667,47.3949,0.0444,0,"LINESTRING (221817.202 345117.67, 221792.447 345097.992, 221780.322 345087.906)",,,,,,,,,,,,,,,,,,,,,,,
390,118927,5000675.0,B,MONEA ROAD,0.0,0.0,2006-11-07,B0081,102256,0,0,,1,1066.6667,431.6156,0.4046,0,"LINESTRING (221780.322 345087.906, 221761.66499999998 345072.389, 221736.66600000003 345051.809, 221717.00300000003 345035.872, 221687.27899999998 345012.353, 221669.66600000003 344996.359, 221655.24699999997 344983.866, 221642.424 344974.936, 221624.36599999998 344964.136, 221607.78999999998 344955.548, 221600 344953.123, 221579.15399999998 344944.133, 221561.186 344937.18, 221505.09600000002 344926.005, 221471.2767479991 344919.9152927099)",,,,,,,,,,,,,,,,,,,,,,,
391,118987,5000693.0,B,KILLADEAS ROAD,34030.0,0.0,2006-11-07,B0082,3839,0,0,,1,1066.6667,360.5473,0.338,0,"LINESTRING (223176.25893345583 349820.07156391797, 223193.13199999998 349759.888, 223233.722 349600, 223239.8149479095 349578.25976458885)",,,,,,,,,,,,,,,,,,,,,,,
392,120359,0.0,A,WELLINGTON ROAD,36968.0,0.0,2006-11-07,A0004,86701,0,0,,1,1466.6667,130.4352,0.0889,0,"LINESTRING (223400 344079.259, 223416.408 344054.758, 223439.233 344020.947, 223444.298 344014.078, 223456.41100000002 344000, 223466.60700000002 343988.518, 223474.41600000003 343979.206, 223478.968 343976.051)",,,,,,,,,,,,,,,,,,,,,,,
393,120360,0.0,A,WELLINGTON ROAD,36968.0,0.0,2006-11-07,A0004,148343,0,0,,1,1466.6667,42.2389,0.0288,0,"LINESTRING (223379.80099999998 344104.965, 223366.91700000002 344124.832, 223356.14500000002 344139.946)",,,,,,,,,,,,,,,,,,,,,,,
394,120361,0.0,A,WELLINGTON ROAD,36968.0,0.0,2006-11-07,A0004,122774,0,0,,1,1466.6667,26.6188,0.0181,0,"LINESTRING (223356.14500000002 344139.946, 223346.675 344153.319, 223340.723 344161.642)",,,,,,,,,,,,,,,,,,,,,,,
395,120362,0.0,A,WELLINGTON ROAD,36968.0,0.0,2006-11-07,A0004,81551,0,0,,1,1466.6667,54.2714,0.037,0,"LINESTRING (223478.968 343976.051, 223492.054 343967.679, 223508.533 343957.367, 223522.702 343948.486, 223524.936 343947.206)",,,,,,,,,,,,,,,,,,,,,,,
396,120363,0.0,A,WELLINGTON ROAD,36968.0,0.0,2006-11-07,A0004,127843,0,0,,1,1466.6667,227.516,0.1551,0,"LINESTRING (223626.89 343922.626, 223650.332 343920.069, 223680.83399999997 343919.221, 223710.102 343919.512, 223748.77000000002 343919.705, 223783.02000000002 343919.012, 223798.995 343918.423, 223811.82400000002 343917.95, 223822.09840804344 343917.78287863714)",,,,,,,,,,,,,,,,,,,,,,,
397,120369,5000299.0,A,THE BROOK,844.0,13033.0,2006-11-07,A0046,76388,0,0,,1,1466.6667,66.4301,0.0453,0,"LINESTRING (222859 344457.76, 222850.261 344462.142, 222800.566 344487.994, 222800.001 344488.288)",,,,,,,,,,,,,,,,,,,,,,,
398,120370,5000299.0,A,THE BROOK,844.0,0.0,2006-11-07,A0046,86702,0,0,,1,1466.6667,128.9486,0.0879,0,"LINESTRING (223003.27758066155 344384.93012730824, 222974.327 344400, 222968.65999999997 344402.833)",,,,,,,,,,,,,,,,,,,,,,,
399,120371,0.0,A,THE BROOK,844.0,0.0,2006-11-07,,55693,0,0,,1,1466.6667,3.5555,0.0024,0,"LINESTRING (222800.001 344488.288, 222796.86 344489.954)",,,,,,,,,,,,,,,,,,,,,,,
400,120422,5016967.0,A,QUEEN STREET,6982.0,0.0,2006-11-07,A0032,19403,0,0,,1,1466.6667,70.9007,0.0483,0,"LINESTRING (223442.174 344402.605, 223423.45400000003 344411.376, 223400 344422.234, 223376.61200000002 344429.126)",,,,,,,,,,,,,,,,,,,,,,,
401,120423,5016967.0,A,QUEEN STREET,6982.0,6824.0,2006-11-07,A0032,163846,0,0,,1,1466.6667,195.9606,0.1336,0,"LINESTRING (223376.61200000002 344429.126, 223357.03100000002 344433.633, 223343.571 344436.086, 223307.56199999998 344442.013, 223268.03999999998 344445.745, 223251.13400000002 344443.989, 223242.571 344440.476, 223234.447 344433.449, 223230.495 344425.107, 223226.104 344411.273, 223223.35100000002 344400, 223220.304 344386.693)",,,,,,,,,,,,,,,,,,,,,,,
