,OBJECTID,RSID_left,CLASS_left,NAME,USRN_left,CROSSREFER_left,ENTRY_DATE_left,ROAD_NUMBE_left,ESU_left,FROM_END_left,TO_END_left,TEMP_left,ENABLED_left,MetrepMin_left,Length_left,Minutes_left,Id_left,geometry,index_right,Key,RSID_right,CLASS_right,NAME_1,USRN_right,CROSSREFER_right,ENTRY_DATE_right,ROAD_NUMBE_right,ESU_right,FROM_END_right,TO_END_right,TEMP_right,ENABLED_right,MetrepMin_right,Length_right,Minutes_right,OBJECTID_2,Id_right,NAME_2,ET_ID,Shape_Leng,Shape_Area
136,98442,5010451.0,U,CLEENISH ROAD,32876.0,0.0,2006-11-07,,106753,0,0,,1,533.3333,383.0169,0.7182,0,"LINESTRING (225612.75849049815 338443.33293256257, 225614.521 338444.799, 225616.42200000002 338445.848, 225617.673 338447.747, 225620.675 338449.644, 225623.227 338452.892, 225625.57799999998 338455.44, 225628.48100000003 338458.487, 225630.983 338461.336, 225632.184 338463.285, 225633.885 338465.333, 225635.23599999998 338467.232, 225637.238 338469.781, 225639.89 338472.678, 225641.842 338475.377, 225643.543 338477.325, 225645.34499999997 338479.574, 225646.896 338481.572, 225648.647 338483.171, 225649.89899999998 338485.52, 225652.05099999998 338488.018, 225654.353 338491.166, 225659.006 338496.112, 225661.96000000002 338500.36, 225664.961 338504.007, 225667.51299999998 338506.605, 225670.36599999998 338510.153, 225672.467 338513.051, 225674.57 338516.049, 225677.021 338518.647, 225679.32299999997 338521.545, 225681.72499999998 338525.093, 225684.278 338528.541, 225686.43 338532.439, 225688.081 338536.337, 225689.13400000002 338539.086, 225689.836 338543.333, 225690.38799999998 338547.783, 225690.74 338552.232, 225690.59100000001 338556.281, 225690.593 338560.281, 225690.54499999998 338566.329, 225691.148 338572.228, 225691.84999999998 338577.376, 225693.00400000002 338582.925, 225694.15500000003 338587.523, 225696.05800000002 338592.771, 225699.36200000002 338599.317, 225701.113 338601.716, 225703.46600000001 338604.914, 225705.718 338608.711, 225708.12 338612.059, 225711.273 338616.757, 225715.727 338623.303, 225717.93 338627.95, 225722.33399999997 338633.647, 225727.088 338640.442, 225731.19199999998 338646.939, 225732.63629690453 338648.98044438835)",,,,,,,,,,,,,,,,,,,,,,,
137,100221,5009539.0,U,WELLINGTON PLACE,15553.0,0.0,2006-11-07,U6523,137485,0,0,,1,533.3333,35.8962,0.0673,0,"LINESTRING (223217.99699999997 344191.456, 223212.575 344191.703, 223184.124 344202.606)",,,,,,,,,,,,,,,,,,,,,,,
138,100345,5009515.0,U,MIDDLETON STREET,11553.0,0.0,2006-11-07,U6517,3196,0,0,,1,533.3333,53.928,0.1011,0,"LINESTRING (223510.61854987414 344172.29136237217, 223509.86800000002 344171.856, 223504.338 344168.598, 223490.93800000002 344160.494, 223480.776 344154.359)",,,,,,,,,,,,,,,,,,,,,,,
139,100347,0.0,U,,0.0,0.0,2006-11-07,,127314,0,0,,1,533.3333,51.2618,0.0961,0,"LINESTRING (223379.80099999998 344104.965, 223359.86700000003 344092.885, 223350.968 344087.306, 223345.385 344082.932, 223341.70899999997 344079.082, 223339.86599999998 344074.397)",,,,,,,,,,,,,,,,,,,,,,,
140,100556,5010436.0,U,,0.0,0.0,2006-11-07,,137540,0,0,,1,533.3333,129.8604,0.2435,0,"LINESTRING (223574.99599999998 338960.529, 223584.33299999998 338972.885, 223594.17200000002 338984.191, 223605.45899999997 338997.799, 223616.79499999998 339011.107, 223631.675 339030.967, 223640.71500000003 339040.773, 223650.256 339049.93, 223659.74699999997 339058.588)",,,,,,,,,,,,,,,,,,,,,,,
141,100571,0.0,U,,0.0,0.0,2006-11-07,,158036,0,0,,1,533.3333,83.5692,0.1567,0,"LINESTRING (223219.863 344280.46, 223219.162 344275.553, 223219.90000000002 344272.6, 223224.32799999998 344270.386, 223232.19900000002 344267.435, 223243.023 344262.269, 223255.322 344256.365, 223265.653 344250.462, 223274.50900000002 344245.296, 223279.674 344243.574, 223288.602 344242.609)",,,,,,,,,,,,,,,,,,,,,,,
142,102527,5009343.0,U,INNISKEEN CLOSE,3945.0,0.0,2006-11-07,U6501,44616,0,0,,1,533.3333,64.9159,0.1217,0,"LINESTRING (223299.50699999998 344978.429, 223304.147 344976.638, 223311.358 344974.213, 223317.04599999997 344971.943, 223322.103 344968.227, 223325.157 344963.47, 223326.38900000002 344958.944, 223327.28628999478 344953.40345207107)",,,,,,,,,,,,,,,,,,,,,,,
143,104701,5009531.0,U,HIGH STREET,4220.0,0.0,2006-11-07,U6523,91389,0,0,,1,533.3333,9.6799,0.0181,0,"LINESTRING (223480.776 344154.359, 223486.522 344146.569)",,,,,,,,,,,,,,,,,,,,,,,
144,104702,5009531.0,U,HIGH STREET,4220.0,0.0,2006-11-07,U6523,106951,0,0,,1,533.3333,73.7952,0.1384,0,"LINESTRING (223486.522 344146.569, 223492.876 344137.357, 223497.90535890716 344130.067954391)",,,,,,,,,,,,,,,,,,,,,,,
145,107434,0.0,U,FRIARS WAY,20303.0,0.0,2006-11-07,,44831,0,0,,1,533.3333,55.6453,0.1043,0,"MULTILINESTRING ((221722.06 344981.222, 221727.06300000002 344981.198, 221729.5206686633 344982.27064557717), (221735.36807076982 344985.8501347551, 221739.94199999998 344989.24, 221749.64267512684 344996.9633031476))",,,,,,,,,,,,,,,,,,,,,,,
146,107436,5017384.0,U,FRIARS WAY,20303.0,0.0,2006-11-07,,152969,0,0,,1,533.3333,24.4694,0.0459,0,"LINESTRING (221780.322 345087.906, 221781.351637861 345086.63268117857)",,,,,,,,,,,,,,,,,,,,,,,
147,109315,5011005.0,U,DUROSS ROAD,36728.0,0.0,2006-11-07,,65619,0,0,,1,533.3333,184.0106,0.345,0,"LINESTRING (217919.098 357165.812, 217918.821 357165.755, 217911.076 357161.896, 217901.98700000002 357154.034, 217884.162 357136.316, 217864.348 357111.497, 217838.148 357077.023, 217823.72499999998 357058.71, 217819.64 357048.458, 217815.12199999997 357026.663, 217813.28600000002 357020.677)",,,,,,,,,,,,,,,,,,,,,,,
148,109316,5011005.0,U,DUROSS ROAD,36728.0,0.0,2006-11-07,,137588,0,0,,1,533.3333,218.158,0.409,0,"LINESTRING (217813.28600000002 357020.677, 217810.04700000002 357010.114, 217807.01299999998 356998.965, 217806.17099999997 356993.366, 217813.499 356974.888, 217822.978 356956.514, 217830.95299999998 356939.886, 217832.98100000003 356921.549, 217832.73233127262 356917.3424602967)",,,,,,,,,,,,,,,,,,,,,,,
150,113322,0.0,U,,0.0,0.0,2006-11-07,,34788,0,0,,1,533.3333,1230.8253,2.3078,0,"LINESTRING (222633.33299999998 347956.685, 222636.36700000003 347959.249, 222642.697 347962.032, 222649.77899999998 347964.472, 222657.765206085 347967.9428144059)",,,,,,,,,,,,,,,,,,,,,,,
151,113389,5009524.0,U,,0.0,0.0,2006-11-07,U6519,117454,0,0,,1,533.3333,31.2401,0.0586,0,"LINESTRING (223376.61200000002 344429.126, 223371.89399999997 344413.25, 223365.57900000003 344400)",,,,,,,,,,,,,,,,,,,,,,,
152,113569,5009516.0,U,MARKET STREET,11812.0,0.0,2006-11-07,U6517,122586,0,0,,1,533.3333,24.5621,0.0461,0,"LINESTRING (223521.89299999998 344234.047, 223520.023 344229.086, 223518.38900000002 344222.227, 223517.082 344215.17, 223515.961 344210.264)",,,,,,,,,,,,,,,,,,,,,,,
153,113740,0.0,U,KILLADEAS ROAD,34030.0,0.0,2006-11-07,,19222,0,0,,1,533.3333,95.8692,0.1798,0,"LINESTRING (220447.5246858472 354104.6907690602, 220444.053 354102.349, 220439.09999999998 354099.705, 220433.299 354097.512, 220426.548 354097.669, 220416.20299999998 354102.228, 220400 354107.1, 220394.96000000002 354109.187, 220383.457 354114.926, 220376.36700000003 354119.26)",,,,,,,,,,,,,,,,,,,,,,,
154,115064,5016970.0,C,QUEEN ELIZABETH ROAD,6988.0,0.0,2006-11-07,C0709,34790,0,0,,1,666.6667,93.1922,0.1398,0,"LINESTRING (223566.66999999998 344311.732, 223571.63299999997 344305.337, 223580.26299999998 344295.915, 223589.278 344284.869, 223599.17700000003 344272.354, 223605.375 344264.268, 223606.67027171614 344262.11782176816)",,,,,,,,,,,,,,,,,,,,,,,
155,117132,5000688.0,B,KILLADEAS ROAD,34030.0,0.0,2006-11-07,B0082,112455,0,0,,1,1066.6667,285.4988,0.2677,0,"LINESTRING (219121.72499999998 360539.236, 219129.72499999998 360563.349, 219136.945 360579.672, 219142.977 360592.358, 219149.891 360608.084, 219154.2050427344 360619.8153614663)",,,,,,,,,,,,,,,,,,,,,,,
156,118724,5000599.0,B,MANOO ROAD,34473.0,0.0,2006-11-07,B0072,55720,0,0,,1,1066.6667,215.8926,0.2024,0,"LINESTRING (219121.72499999998 360539.236, 219133.35499999998 360551.814, 219149.439 360564.796, 219167.71999999997 360582.305, 219187.016 360601.254, 219196.249 360609.698, 219200 360611.825, 219231.963 360642.005, 219260.126 360668.198, 219279.749 360685.993)",,,,,,,,,,,,,,,,,,,,,,,
157,118725,5000599.0,B,MANOO ROAD,34473.0,0.0,2006-11-07,B0072,76415,0,0,,1,1066.6667,621.6482,0.5828,0,"LINESTRING (219279.749 360685.993, 219287.43494361264 360694.1477702329)",,,,,,,,,,,,,,,,,,,,,,,
158,118791,5000455.0,B,ENNISKILLEN ROAD,30133.0,0.0,2006-11-07,B0046,153494,0,0,,1,1066.6667,417.1557,0.3911,0,"LINESTRING (224376.564 349893.595, 224401.49200000003 349914.202, 224424.114 349930.664, 224461.457 349961.399, 224489.1302605761 349984.63058040134)",,,,,,,,,,,,,,,,,,,,,,,
159,118842,5000593.0,B,BROLLAGH ROAD,32593.0,0.0,2006-11-07,B0052,138154,0,0,,1,1066.6667,98.6698,0.0925,0,"LINESTRING (193923.73482010546 358625.80231182964, 193924.88400000002 358629.775)",,,,,,,,,,,,,,,,,,,,,,,
160,118926,5000675.0,B,MONEA ROAD,0.0,0.0,2006-11-07,B0081,24654,0,0,,1,1066.6667,47.3949,0.0444,0,"LINESTRING (221817.202 345117.67, 221792.447 345097.992, 221780.322 345087.906)",,,,,,,,,,,,,,,,,,,,,,,
161,118927,5000675.0,B,MONEA ROAD,0.0,0.0,2006-11-07,B0081,102256,0,0,,1,1066.6667,431.6156,0.4046,0,"MULTILINESTRING ((221780.322 345087.906, 221776.5768367806 345084.79115315026), (221738.50657822806 345053.32422460633, 221736.66600000003 345051.809, 221717.00300000003 345035.872, 221687.27899999998 345012.353, 221669.66600000003 344996.359, 221655.24699999997 344983.866, 221642.424 344974.936, 221624.36599999998 344964.136, 221607.78999999998 344955.548, 221600 344953.123, 221579.15399999998 344944.133, 221561.186 344937.18, 221532.87312297968 344931.53912995715))",,,,,,,,,,,,,,,,,,,,,,,
162,118987,5000693.0,B,KILLADEAS ROAD,34030.0,0.0,2006-11-07,B0082,3839,0,0,,1,1066.6667,360.5473,0.338,0,"LINESTRING (223177.85413989116 349814.3817144641, 223193.13199999998 349759.888, 223227.8388341744 349623.17436850263)",,,,,,,,,,,,,,,,,,,,,,,
163,120359,0.0,A,WELLINGTON ROAD,36968.0,0.0,2006-11-07,A0004,86701,0,0,,1,1466.6667,130.4352,0.0889,0,"LINESTRING (223400 344079.259, 223416.408 344054.758, 223439.233 344020.947, 223443.04123906695 344015.782381214)",,,,,,,,,,,,,,,,,,,,,,,
164,120360,0.0,A,WELLINGTON ROAD,36968.0,0.0,2006-11-07,A0004,148343,0,0,,1,1466.6667,42.2389,0.0288,0,"LINESTRING (223379.80099999998 344104.965, 223366.91700000002 344124.832, 223356.14500000002 344139.946)",,,,,,,,,,,,,,,,,,,,,,,
165,120361,0.0,A,WELLINGTON ROAD,36968.0,0.0,2006-11-07,A0004,122774,0,0,,1,1466.6667,26.6188,0.0181,0,"LINESTRING (223356.14500000002 344139.946, 223346.675 344153.319, 223340.723 344161.642)",,,,,,,,,,,,,,,,,,,,,,,
166,120422,5016967.0,A,QUEEN STREET,6982.0,0.0,2006-11-07,A0032,19403,0,0,,1,1466.6667,70.9007,0.0483,0,"LINESTRING (223442.174 344402.605, 223423.45400000003 344411.376, 223400 344422.234, 223376.61200000002 344429.126)",,,,,,,,,,,,,,,,,,,,,,,
167,120423,5016967.0,A,QUEEN STREET,6982.0,6824.0,2006-11-07,A0032,163846,0,0,,1,1466.6667,195.9606,0.1336,0,"LINESTRING (223376.61200000002 344429.126, 223357.03100000002 344433.633, 223343.571 344436.086, 223307.56199999998 344442.013, 223268.03999999998 344445.745, 223251.13400000002 344443.989, 223242.571 344440.476, 223234.447 344433.449, 223230.495 344425.107, 223226.104 344411.273, 223223.35100000002 344400, 223220.304 344386.693)",,,,,,,,,,,,,,,,,,,,,,,
168,120424,5016967.0,A,QUEEN STREET,6982.0,0.0,2006-11-07,A0032,153472,0,0,,1,1466.6667,61.607,0.042,0,"LINESTRING (223220.304 344386.693, 223211.33399999997 344347.75, 223206.29700000002 344326.7)",,,,,,,,,,,,,,,,,,,,,,,
169,120425,5016972.0,A,Q.ELIZABETH ROUNDABOUT,0.0,0.0,2006-11-07,,71213,0,0,,1,1466.6667,16.3898,0.0112,0,"LINESTRING (223455.255 344408.681, 223450.805 344409.827, 223447.25699999998 344408.85, 223444.885 344406.698, 223443.386 344404.298, 223442.174 344402.605)",,,,,,,,,,,,,,,,,,,,,,,
170,120426,5016972.0,A,Q.ELIZABETH ROUNDABOUT,0.0,0.0,2006-11-07,,60907,0,0,,1,1466.6667,19.1806,0.0131,0,"LINESTRING (223442.174 344402.605, 223441.441 344400, 223441.435 344399.977, 223441.02399999998 344397.76, 223440.761 344395.301, 223442.175 344392.959, 223443.637 344390.917, 223445.522 344389.279, 223447.60499999998 344387.892, 223448.934 344387.25)",,,,,,,,,,,,,,,,,,,,,,,
171,120427,5016972.0,A,Q.ELIZABETH ROUNDABOUT,0.0,0.0,2006-11-07,,117675,0,0,,1,1466.6667,16.0504,0.0109,0,"LINESTRING (223448.934 344387.25, 223451.63400000002 344387.191, 223454.479 344387.883, 223456.947 344388.972, 223459.38799999998 344390.662, 223461.075 344392.521, 223462.439 344394.304)",,,,,,,,,,,,,,,,,,,,,,,
172,120487,5000262.0,A,MAIN STREET,29107.0,0.0,2006-11-07,A0035,127860,0,0,,1,1466.6667,44.985,0.0307,0,"LINESTRING (217990.8438348127 363887.89981800166, 217992.359 363883.028, 217995.93300000002 363873.332, 217997.56020329028 363869.66909217543)",,,,,,,,,,,,,,,,,,,,,,,
173,120605,5000352.0,A,DERRYLIN ROAD,29989.0,0.0,2006-11-07,A0509,102234,0,0,,1,1466.6667,39.9964,0.0273,0,"LINESTRING (222067.54499999998 342640.418, 222074.298 342635.725, 222098.33299999998 342619.556, 222100.566 342617.858)",,,,,,,,,,,,,,,,,,,,,,,
174,120606,5000352.0,A,DERRYLIN ROAD,29989.0,0.0,2006-11-07,A0509,91850,0,0,,1,1466.6667,162.2507,0.1106,0,"LINESTRING (222100.566 342617.858, 222120.479 342604.407, 222141.586 342590.267, 222162.863 342575.726, 222200 342551.25, 222236.28499999997 342528.995)",,,,,,,,,,,,,,,,,,,,,,,
175,120636,0.0,A,CORNAGRADE ROAD,4514.0,0.0,2006-11-07,A0032,117702,0,0,,1,1466.6667,256.6771,0.175,0,"LINESTRING (223483.6861668019 344569.753339252, 223483.54599999997 344565.04, 223483.588 344545.37, 223483.505 344522.825, 223483.41999999998 344504.93, 223483.054 344493.682, 223481.762 344484.834, 223479.396 344474.534, 223474.93199999997 344461.509, 223466.728 344438.083, 223463.13799999998 344428.096, 223461.74099999998 344424.208, 223455.255 344408.681)",,,,,,,,,,,,,,,,,,,,,,,
176,120693,5016958.0,A,ANN STREET,2581.0,15506.0,2006-11-07,A0032,9051,0,0,,1,1466.6667,123.9869,0.0845,0,"LINESTRING (223206.29700000002 344326.7, 223183.615 344332.95, 223167.315 344336.617, 223151.876 344339.248, 223134.57 344340.504, 223126.90509987302 344341.343610021)",,,,,,,,,,,,,,,,,,,,,,,
177,120694,5016960.0,A,CASTLE STREET,22172.0,0.0,2006-11-07,A0004,71253,0,0,,1,1466.6667,69.3907,0.0473,0,"LINESTRING (223209.641 344325.779, 223199.521 344295.998, 223195.79100000003 344284.476, 223189.33299999998 344259.47)",,,,,,,,,,,,,,,,,,,,,,,
178,120714,0.0,A,,36968.0,0.0,2006-11-07,A0004,86738,0,0,,1,1466.6667,55.4145,0.0378,0,"LINESTRING (223189.33299999998 344259.47, 223218.36 344248.584, 223231.733 344242.932, 223240.624 344238.589)",,,,,,,,,,,,,,,,,,,,,,,
179,120730,0.0,A,,36968.0,0.0,2006-11-07,,133010,0,0,,1,1466.6667,131.2825,0.0895,0,"LINESTRING (223121.897622091 344286.29721991316, 223128.038 344283.783, 223156.30200000003 344271.884, 223189.33299999998 344259.47)",,,,,,,,,,,,,,,,,,,,,,,
180,120749,5000352.0,A,DERRYLIN ROAD,29989.0,0.0,2006-11-07,A0509,40241,0,0,,1,1466.6667,105.6862,0.0721,0,"LINESTRING (222022.40844618873 342670.9617341127, 222022.53000000003 342670.875, 222057.588 342647.07)",,,,,,,,,,,,,,,,,,,,,,,
181,120793,0.0,A,,36968.0,0.0,2006-11-07,A0004,138168,0,0,,1,1466.6667,85.6862,0.0584,0,"LINESTRING (223340.723 344161.642, 223340.53999999998 344161.899, 223323.21000000002 344180.101, 223313.457 344189.179, 223296.77000000002 344203.173, 223285.26400000002 344211.999, 223276.39399999997 344217.866)",,,,,,,,,,,,,,,,,,,,,,,
182,120801,0.0,A,,36968.0,0.0,2006-11-07,A0004,117732,0,0,,1,1466.6667,41.4083,0.0282,0,"LINESTRING (223276.39399999997 344217.866, 223263.685 344226.509, 223250.90600000002 344233.503, 223240.624 344238.589)",,,,,,,,,,,,,,,,,,,,,,,
183,123956,0.0,U,,35771.0,0.0,2006-11-07,,76398,0,0,,1,533.3333,51.493,0.0965,0,"LINESTRING (218802.50400000002 354402.907, 218799.321 354417.552, 218796.82299999997 354434.3, 218794.625 354453.749)",,,,,,,,,,,,,,,,,,,,,,,
184,123957,5010983.0,U,VALLEY ROAD,35771.0,0.0,2006-11-07,,102211,0,0,,1,533.3333,206.1965,0.3866,0,"LINESTRING (218794.625 354453.749, 218812.97499999998 354457.001, 218841.02500000002 354465.953, 218856.376 354471.905, 218878.425 354476.057, 218898.175 354478.159, 218919.825 354480.561, 218939.974 354479.713, 218957.923 354477.465, 218981.272 354473.818, 218992.472 354472.77, 218996.87199999997 354472.22)",,,,,,,,,,,,,,,,,,,,,,,
185,123958,0.0,U,,35771.0,0.0,2006-11-07,,3790,0,0,,1,533.3333,90.1795,0.1691,0,"LINESTRING (219860.47304581787 354614.55374054884, 219867.777 354610.111, 219874.798 354606.151, 219878.66600000003 354602.723)",,,,,,,,,,,,,,,,,,,,,,,
186,123959,0.0,U,VALLEY ROAD,35771.0,0.0,2006-11-07,,71218,0,0,,1,533.3333,218.7238,0.4101,0,"LINESTRING (218996.9807996211 354620.14762759703, 218993.836 354612.061, 218989.58500000002 354600.961, 218986.935 354595.061)",,,,,,,,,,,,,,,,,,,,,,,
187,123960,0.0,U,VALLEY ROAD,35771.0,0.0,2006-11-07,,112652,0,0,,1,533.3333,95.4047,0.1789,0,"LINESTRING (218986.935 354595.061, 218984.533 354578.712, 218982.081 354561.563, 218981.58000000002 354545.214, 218983.327 354524.816, 218984.72600000002 354509.966, 218985.075 354505.067, 218985.77500000002 354500.217)",,,,,,,,,,,,,,,,,,,,,,,
188,123961,0.0,U,,35771.0,0.0,2006-11-07,,122782,0,0,,1,533.3333,20.3551,0.0382,0,"LINESTRING (218766.47600000002 354453.596, 218780.47600000002 354453.247, 218786.825 354453.098)",,,,,,,,,,,,,,,,,,,,,,,
189,123962,0.0,U,VALLEY ROAD,35771.0,0.0,2006-11-07,,153475,0,0,,1,533.3333,54.4923,0.1022,0,"LINESTRING (218786.825 354453.098, 218791.42200000002 354426.35, 218795.071 354409.852, 218796.586 354399.999, 218796.65999999997 354399.518)",,,,,,,,,,,,,,,,,,,,,,,
190,132978,5009519.0,U,,0.0,0.0,2006-11-07,U6517,113128,0,0,,1,533.3333,22.7823,0.0427,0,"LINESTRING (223493.88799999998 344248.004, 223503.96399999998 344268.437)",,,,,,,,,,,,,,,,,,,,,,,
191,133237,0.0,U,,0.0,0.0,2006-11-07,,97578,0,0,,1,533.3333,7.6303,0.0143,0,"LINESTRING (198686.89299999998 358529.722, 198689.32299999997 358522.489)",,,,,,,,,,,,,,,,,,,,,,,
192,136352,5009524.0,U,,0.0,0.0,2006-11-07,U6519,76852,0,0,,1,533.3333,62.4369,0.1171,0,"LINESTRING (223337.947 344344.03, 223353.103 344376.368, 223365.387 344399.597, 223365.57900000003 344400)",,,,,,,,,,,,,,,,,,,,,,,
193,136446,0.0,U,,0.0,0.0,2006-11-07,,143668,0,0,,1,533.3333,250.1614,0.4691,0,"LINESTRING (221769.6018457064 342191.89986408845, 221793.27137032576 342177.85424109106)",,,,,,,,,,,,,,,,,,,,,,,
194,136935,0.0,U,LOUGH SHORE ROAD,30597.0,0.0,2006-11-07,,4333,0,0,,1,533.3333,97.3949,0.1826,0,"LINESTRING (221587.13299999997 345432.167, 221592.521 345425.266, 221600 345414.26, 221603.69799999997 345408.881, 221610.06900000002 345397.833, 221616.45899999997 345384.633, 221620.485 345375.321, 221621.213 345370.836, 221621.50799999997 345367.382, 221620.506 345364.098, 221617.61099999998 345359.721, 221614.17700000003 345354.527, 221608.57799999998 345348.368)",,,,,,,,,,,,,,,,,,,,,,,
195,136945,0.0,U,LOUGH SHORE ROAD,30597.0,0.0,2006-11-07,,128397,0,0,,1,533.3333,125.7975,0.2359,0,"LINESTRING (221578.92109999017 345443.24005570984, 221587.13299999997 345432.167)",,,,,,,,,,,,,,,,,,,,,,,
196,145897,0.0,U,VALLEY ROAD,35771.0,0.0,2006-11-07,,14991,0,0,,1,533.3333,30.3058,0.0568,0,"LINESTRING (218996.87199999997 354472.22, 218991.423 354482.268, 218987.32400000002 354492.868, 218985.77500000002 354500.217)",,,,,,,,,,,,,,,,,,,,,,,
197,163528,0.0,U,VALLEY ROAD,35771.0,0.0,2006-11-07,,98463,0,0,,1,533.3333,400.0535,0.7501,0,"LINESTRING (219618.0335444337 354463.58760991885, 219618.098 354463.821)",,,,,,,,,,,,,,,,,,,,,,,
198,173788,5009536.0,U,BROADMEADOW,36992.0,36993.0,2006-11-07,U6523,166646,0,0,,1,533.3333,12.6669,0.0238,0,"LINESTRING (223312.44 343871.043, 223316.89 343868.597, 223323.90999999997 343865.714)",,,,,,,,,,,,,,,,,,,,,,,
199,173789,5009536.0,U,BROADMEADOW,36992.0,0.0,2006-11-07,U6523,80404,0,0,,1,533.3333,207.8286,0.3897,0,"LINESTRING (223323.90999999997 343865.714, 223324.25900000002 343865.571, 223330.70899999997 343863.129, 223337.745 343861.831, 223346.353 343862.441, 223352.86099999998 343863.273, 223360.358 343865.294, 223368.435 343867.86, 223375.973 343871.48, 223380.72999999998 343874.48, 223385.322 343878.606, 223390.53600000002 343884.726, 223394.59999999998 343890.932, 223398.065 343897.195, 223400 343902.465, 223400.749 343904.505, 223402.90000000002 343909.984, 223406.11200000002 343920.958, 223408.532 343927.901, 223414.11200000002 343936.619, 223425.92200000002 343947.814, 223442.2446736241 343955.9739254265)",,,,,,,,,,,,,,,,,,,,,,,
200,200019,0.0,U,THE BEECHES,0.0,0.0,,,0,0,0,,1,533.3333,73.5582,0.1379,0,"LINESTRING (223488.2216857076 338917.0406087053, 223481.26762487297 338926.0192483274)",,,,,,,,,,,,,,,,,,,,,,,
201,200021,5010436.0,U,,17721.0,0.0,2006-11-07,,33781,0,0,,1,533.3333,93.498,0.1753,0,"LINESTRING (223536.22241410744 338914.17838093336, 223547.87800000003 338929.26, 223557.36599999998 338940.717, 223567.00400000002 338952.323, 223574.99599999998 338960.529)",,,,,,,,,,,,,,,,,,,,,,,
